               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 103,            0.064117,            0.061449,                   0,             0.61057,             0.38394,             0.41975,             0.16139,            0.065358,            0.064547,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.064203,            0.061498,                   0,             0.58621,             0.38987,             0.42071,             0.16887,            0.064567,            0.065788,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.064494,            0.061021,                   0,             0.56492,             0.40325,             0.41397,              0.1584,            0.065765,            0.065946,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.063874,            0.063472,                   0,              0.5739,              0.4038,             0.42375,             0.17054,            0.064392,            0.064751,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.064167,            0.063769,                   0,             0.57044,              0.3961,             0.41395,             0.16524,             0.06468,            0.065174,                   0,            0.006502,            0.006502,            0.006502
                 108,             0.06478,            0.061944,                   0,             0.55508,             0.37762,             0.39316,              0.1413,            0.067397,            0.066099,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.064204,            0.060853,                   0,             0.62436,             0.38413,             0.42359,             0.16788,            0.064473,            0.065388,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.064445,             0.06252,                   0,             0.56471,             0.41358,             0.42996,             0.17573,            0.063579,             0.06777,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.064695,            0.063556,                   0,             0.57702,              0.4088,             0.42642,             0.16936,            0.064196,            0.064857,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.064528,            0.060341,                   0,             0.60633,             0.39254,             0.42121,             0.16558,            0.065327,            0.065636,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.065085,            0.062847,                   0,             0.59009,             0.40019,             0.42384,             0.16455,            0.065358,            0.064654,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.063562,            0.061211,                   0,             0.59622,              0.4021,             0.42839,               0.171,            0.063796,            0.066524,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.064339,            0.063086,                   0,             0.56405,             0.41413,              0.4261,              0.1726,            0.063896,            0.064548,                   0,            0.006238,            0.006238,            0.006238
                 116,             0.06357,            0.061118,                   0,              0.5863,             0.40841,             0.42771,              0.1741,            0.063567,            0.064958,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.063152,            0.059665,                   0,             0.55975,             0.41328,             0.42636,             0.17482,             0.06357,            0.065245,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.064202,            0.062974,                   0,             0.58148,              0.3953,             0.42186,             0.16668,            0.064662,            0.064708,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.063538,            0.061448,                   0,             0.59771,             0.38579,             0.42128,             0.15873,            0.064831,            0.064841,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.063433,            0.061412,                   0,             0.60679,             0.40306,             0.42977,             0.17331,            0.063963,            0.064913,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.062777,            0.059235,                   0,             0.60399,             0.39637,             0.42675,             0.17414,            0.064021,             0.06465,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.062898,            0.058673,                   0,             0.55905,             0.40937,             0.42751,             0.17297,            0.064364,            0.064658,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.062967,            0.060614,                   0,             0.57641,             0.40765,             0.42947,             0.16992,             0.06422,            0.064917,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.062677,            0.059541,                   0,             0.59255,             0.41052,             0.43268,             0.17729,            0.063755,            0.064754,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.062301,            0.059979,                   0,              0.6001,             0.40478,             0.43187,             0.17242,            0.063494,            0.064842,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.063297,            0.059701,                   0,             0.59029,             0.41625,             0.43602,              0.1721,            0.063911,            0.064793,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.061866,            0.060651,                   0,             0.60201,             0.40688,             0.43639,             0.17829,             0.06334,            0.064827,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.062688,            0.061542,                   0,             0.60677,             0.40803,             0.43945,             0.17974,            0.063511,            0.064567,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.061462,            0.057298,                   0,              0.5814,             0.41816,             0.44206,             0.18364,            0.062779,            0.064784,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.063033,            0.059402,                   0,             0.57138,             0.41778,             0.43562,             0.17425,            0.064117,            0.064598,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.062804,             0.05959,                   0,              0.6136,               0.402,             0.43439,             0.17769,             0.06384,            0.064806,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.062768,            0.059879,                   0,             0.59653,             0.41471,             0.43985,             0.17563,            0.063787,             0.06494,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.062579,            0.063513,                   0,              0.6271,             0.39981,             0.43342,             0.17043,             0.06348,            0.064634,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.061978,            0.059881,                   0,             0.61898,             0.40069,             0.43571,             0.17991,            0.062617,            0.066153,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.061724,            0.060012,                   0,             0.62765,             0.39751,             0.43493,             0.17335,            0.064213,             0.06408,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.062711,            0.061124,                   0,             0.57264,             0.41893,             0.43445,             0.17164,            0.064794,             0.06456,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.062068,            0.059633,                   0,             0.59427,             0.41453,              0.4387,             0.17702,            0.064279,            0.064479,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.062177,            0.060647,                   0,             0.58695,             0.40918,             0.43876,             0.17798,            0.063999,            0.063895,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.062784,            0.057649,                   0,             0.60201,             0.41166,             0.43649,             0.17442,            0.063458,            0.065126,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.061671,            0.060387,                   0,             0.57792,             0.42438,             0.44264,             0.17419,            0.063236,            0.064472,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.062365,             0.06028,                   0,             0.59638,             0.41898,             0.44549,              0.1848,             0.06277,            0.064945,                   0,             0.00538,             0.00538,             0.00538
                 142,             0.06183,            0.061311,                   0,             0.58141,             0.42964,             0.44927,              0.1865,            0.062603,            0.064395,                   0,            0.005347,            0.005347,            0.005347
                 143,             0.06189,            0.059309,                   0,             0.64419,             0.40433,             0.44802,             0.18059,            0.063185,            0.064418,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.061306,            0.058651,                   0,             0.57729,             0.42868,             0.44069,             0.17478,             0.06354,            0.064485,                   0,            0.005281,            0.005281,            0.005281
                 145,             0.06115,            0.059877,                   0,             0.55397,             0.43316,             0.43802,             0.17946,            0.063249,            0.064734,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.060716,            0.059196,                   0,             0.61219,             0.41511,              0.4431,                0.18,            0.064005,            0.064495,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.062049,            0.060339,                   0,             0.59797,             0.42447,             0.44879,             0.18428,            0.062901,            0.064729,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.061915,            0.063101,                   0,             0.56868,             0.44041,              0.4432,             0.18297,            0.063161,            0.066083,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.060704,            0.059823,                   0,             0.59873,             0.41472,             0.44717,             0.17715,            0.063758,            0.063983,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.062131,            0.058693,                   0,             0.54424,             0.43358,             0.43386,             0.17151,            0.064072,            0.065414,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.060588,            0.059908,                   0,             0.59945,             0.42199,              0.4459,             0.18238,            0.063329,            0.064288,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.060659,            0.058739,                   0,             0.59714,             0.41243,             0.44182,             0.18054,            0.062967,             0.06484,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.060836,            0.058241,                   0,             0.60584,             0.41147,             0.44443,             0.17903,            0.064185,            0.064177,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.061456,            0.059356,                   0,             0.61641,              0.4108,              0.4483,             0.18613,            0.063074,            0.064047,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.060669,            0.060493,                   0,             0.61249,             0.41989,             0.45274,             0.18318,             0.06302,             0.06442,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.060698,            0.059191,                   0,             0.62901,             0.40956,              0.4473,             0.18493,            0.063148,            0.064354,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.060416,             0.05918,                   0,             0.61192,             0.41338,             0.44766,             0.18397,             0.06294,            0.064624,                   0,            0.004852,            0.004852,            0.004852
                 158,             0.06082,             0.06022,                   0,             0.60604,             0.42562,             0.44853,             0.18799,            0.062687,            0.065727,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.060562,            0.058729,                   0,             0.57283,             0.43588,             0.44911,             0.18438,            0.063289,            0.064274,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.060842,            0.058536,                   0,             0.60638,             0.42887,             0.45327,             0.18589,             0.06352,            0.064428,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.061164,            0.059124,                   0,             0.58907,             0.43556,             0.45804,             0.18869,            0.062924,            0.064356,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.061102,            0.058745,                   0,             0.63833,             0.40822,             0.45096,             0.18467,            0.062894,            0.064421,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.060367,            0.059882,                   0,             0.63932,             0.40568,             0.45072,               0.191,            0.062417,             0.06451,                   0,            0.004654,            0.004654,            0.004654
                 164,              0.0599,            0.057326,                   0,             0.58882,              0.4327,             0.45034,             0.18343,            0.063408,            0.064758,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.060065,            0.057113,                   0,             0.60092,             0.41549,             0.44006,             0.17853,            0.063263,            0.064663,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.059553,            0.056839,                   0,             0.60645,             0.42122,              0.4471,             0.18489,            0.062731,            0.064024,                   0,            0.004555,            0.004555,            0.004555
                 167,             0.05985,            0.057259,                   0,             0.60121,              0.4148,             0.44117,             0.17699,            0.063407,            0.064751,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.059376,             0.05838,                   0,             0.63276,             0.41511,             0.45451,             0.18655,            0.062956,            0.064534,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.059198,            0.058458,                   0,             0.62677,             0.41969,             0.45874,             0.19279,            0.062449,            0.064553,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.059508,            0.056509,                   0,             0.60508,             0.41855,             0.44782,             0.18356,            0.063306,            0.064571,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.060423,            0.059037,                   0,              0.6226,             0.40765,             0.44575,             0.18428,            0.063255,             0.06541,                   0,             0.00439,             0.00439,             0.00439
