               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 137,             0.04924,            0.048461,                   0,             0.66869,             0.48007,             0.52646,             0.24708,            0.058255,            0.064203,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.049713,            0.049691,                   0,             0.64885,             0.49503,             0.52542,             0.24951,            0.058009,            0.063545,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.049352,                0.05,                   0,              0.6608,             0.47533,             0.51922,             0.24379,            0.059095,            0.065198,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.050511,            0.049712,                   0,             0.63912,             0.48604,             0.52323,             0.24159,            0.058896,            0.064286,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.049362,            0.049506,                   0,               0.658,             0.47973,             0.52263,             0.24765,            0.058005,            0.064663,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.049088,            0.048295,                   0,             0.66492,             0.47973,             0.51675,             0.24063,            0.058706,            0.064172,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.049473,             0.04916,                   0,             0.69155,             0.44952,             0.50933,             0.22962,            0.060631,            0.064972,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.048531,            0.047016,                   0,             0.70442,             0.46434,             0.52056,             0.24591,            0.058104,            0.064249,                   0,            0.005281,            0.005281,            0.005281
                 145,             0.04892,            0.048722,                   0,             0.66841,             0.47247,             0.51816,             0.24197,            0.058714,            0.064287,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.049413,            0.048336,                   0,              0.6675,             0.47572,             0.52278,             0.24562,            0.058891,            0.065279,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.049261,            0.049049,                   0,             0.68178,             0.47323,             0.52354,             0.24719,            0.058477,            0.064559,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.048699,            0.048312,                   0,             0.67633,             0.47476,             0.51888,             0.23888,            0.059178,            0.064616,                   0,            0.005149,            0.005149,            0.005149
                 149,             0.04941,             0.04827,                   0,             0.64627,             0.48757,             0.52294,             0.24877,            0.058673,            0.064411,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.048752,             0.04769,                   0,             0.69086,             0.46138,             0.52222,             0.24451,            0.058219,            0.064666,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.047745,            0.047437,                   0,             0.66753,             0.48184,             0.52417,             0.24846,            0.058187,            0.065027,                   0,             0.00505,             0.00505,             0.00505
                 152,             0.04781,            0.047566,                   0,             0.70295,             0.46788,             0.52302,             0.24814,            0.058044,            0.065265,                   0,            0.005017,            0.005017,            0.005017
                 153,             0.04851,            0.049114,                   0,             0.67597,             0.47017,              0.5181,             0.23779,            0.059274,            0.063928,                   0,            0.004984,            0.004984,            0.004984
                 154,             0.04787,            0.046923,                   0,             0.64583,             0.48465,             0.51756,             0.24875,            0.058187,             0.06525,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.047442,            0.047921,                   0,             0.67727,             0.46711,             0.51402,             0.23908,            0.059861,            0.065227,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.047753,            0.047075,                   0,             0.68939,             0.46673,             0.51766,             0.23695,            0.059834,            0.065264,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.047536,            0.047021,                   0,              0.6478,             0.48884,             0.52602,             0.24548,            0.058298,            0.065305,                   0,            0.004852,            0.004852,            0.004852
                 158,             0.04728,            0.046834,                   0,             0.63875,              0.4805,             0.51498,              0.2429,            0.059033,            0.064766,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.046796,            0.048135,                   0,              0.6699,             0.48356,             0.52907,             0.24944,            0.058299,            0.065028,                   0,            0.004786,            0.004786,            0.004786
                 160,             0.04705,            0.045184,                   0,             0.65749,             0.48489,             0.52153,             0.24849,            0.058803,            0.065136,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.046855,            0.046306,                   0,             0.65833,             0.48446,             0.52174,             0.24763,            0.058468,             0.06468,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.047578,            0.044956,                   0,              0.6762,             0.48126,              0.5252,             0.24733,            0.058735,            0.064428,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.047362,            0.047433,                   0,             0.65176,             0.48585,             0.51578,             0.24245,            0.059034,            0.065858,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.046694,            0.043818,                   0,             0.63608,             0.49963,             0.52433,             0.24421,             0.05899,             0.06533,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.046858,            0.046399,                   0,             0.68606,             0.47017,             0.51886,              0.2463,            0.059068,             0.06572,                   0,            0.004588,            0.004588,            0.004588
                 166,             0.04638,             0.04575,                   0,             0.64587,             0.49656,             0.52217,             0.24797,            0.058411,            0.065335,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.046609,            0.045587,                   0,             0.67317,             0.48599,             0.52726,             0.24735,            0.058618,            0.065147,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.046572,            0.044156,                   0,             0.64057,             0.49036,             0.51864,             0.24415,            0.058648,            0.066044,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.046695,            0.045161,                   0,             0.63594,             0.49675,             0.52581,             0.24848,             0.05825,             0.06591,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.045994,             0.04599,                   0,             0.68622,             0.47514,             0.52528,             0.25055,            0.058689,            0.065979,                   0,            0.004423,            0.004423,            0.004423
